student_id,course_code,quiz1,quiz2,endterm,assignment1,assignment2,assignment3,assignment4,assignment5,assignment6,assignment7,assignment8,assignment9,assignment10,assignment11,assignment12,total_score,grade,grade_point,attendance_percentage
DS041,PDSA301,51.21,63.93,48.59,80.03,57.56,40.81,42.06,56.33,64.53,62.24,62.5,54.18,55.72,49.13,57.07,53.76,E,6.0,60.0
DS041,DBS301,56.22,55.32,44.0,42.62,38.76,51.8,54.6,47.01,40.19,53.96,45.09,47.17,49.43,45.91,66.04,48.89,F,0.0,60.0
DS041,MLT401,88.43,86.84,87.84,81.1,83.79,87.13,83.12,93.88,86.63,87.62,83.32,88.37,84.79,75.53,89.35,87.04,B,9.0,62.84
DS041,CSYS401,81.92,71.33,58.1,65.82,73.21,68.47,81.76,67.95,69.15,73.03,93.87,82.89,78.77,75.84,81.42,69.03,D,7.0,60.0
DS041,BDS401,69.29,74.29,47.26,69.95,64.52,63.56,69.85,68.41,56.76,74.08,79.72,67.77,78.28,81.36,61.7,61.34,D,7.0,66.22
DS041,DVIS401,79.98,84.56,89.29,84.29,93.48,95.38,76.65,100.0,94.72,94.99,87.63,100.0,100.0,100.0,95.54,88.46,B,9.0,73.12
DS041,MLP501,24.26,43.21,53.81,39.46,37.51,32.55,39.75,53.07,47.83,45.77,48.41,40.81,32.84,30.8,40.86,43.89,F,0.0,60.0
DS041,DL501,72.07,86.94,50.36,44.95,60.68,66.39,63.04,69.52,65.61,64.34,65.18,74.29,82.29,63.39,62.28,63.54,D,7.0,60.0
DS041,NLP501,76.07,68.48,48.91,68.21,76.15,66.71,64.31,62.4,73.44,66.57,73.71,69.95,66.34,63.51,71.94,61.83,D,7.0,64.03
DS041,CV501,84.4,61.26,100.0,58.98,54.01,46.03,84.85,63.99,72.65,65.51,90.5,74.99,70.08,64.11,46.64,81.66,B,9.0,60.0
DS041,RL601,95.41,,,100.0,99.62,100.0,100.0,100.0,100.0,,,,,,,,,,82.32
DS041,TSA601,70.61,,,74.5,57.84,75.64,93.88,72.33,79.99,,,,,,,,,,71.33
DS041,BA601,54.63,,,47.11,80.84,75.0,71.27,64.17,88.67,,,,,,,,,,60.0
DS041,CAP601,70.02,,,80.62,68.22,96.3,96.96,86.07,86.26,,,,,,,,,,67.57
DS042,MATH101,70.83,96.92,28.26,56.39,66.58,79.35,71.83,71.75,71.74,64.17,67.3,85.33,74.01,74.32,81.45,58.07,E,6.0,60.0
DS042,STAT101,69.13,77.95,86.42,77.68,74.93,76.07,67.8,73.93,80.74,73.98,68.55,84.47,82.07,90.7,84.13,80.01,B,9.0,74.06
DS042,PROG101,100.0,100.0,92.19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.88,A,10.0,100.0
DS042,SYSC101,70.05,100.0,72.44,67.48,81.8,73.74,84.18,97.18,94.5,88.16,86.06,79.42,85.13,100.0,88.71,80.14,B,9.0,63.95
DS042,MATH201,69.65,73.78,54.8,74.82,74.22,86.21,86.81,64.77,100.0,89.27,90.36,68.84,92.43,91.1,90.42,68.67,D,7.0,60.0
DS042,STAT201,74.1,50.28,57.24,72.64,75.16,64.25,59.67,73.81,74.14,71.67,67.24,65.42,79.34,80.65,70.89,62.92,D,7.0,60.0
DS042,JAVA201,62.52,54.93,56.97,58.89,66.3,63.98,84.11,68.68,74.86,75.43,66.48,64.55,61.93,68.68,72.88,61.07,D,7.0,60.0
DS042,DBMS201,76.6,89.4,78.77,68.26,68.82,66.82,65.85,60.23,70.18,88.94,81.82,80.93,76.65,78.51,73.4,78.42,C,8.0,60.0
DS042,MLF301,51.08,69.35,61.52,73.97,76.59,68.18,70.69,71.79,83.65,78.63,72.2,65.07,69.05,80.89,83.91,65.04,D,7.0,60.0
DS042,DSA301,98.82,91.55,98.61,97.16,92.66,98.54,98.0,88.61,98.99,100.0,83.9,87.1,100.0,94.75,89.18,96.22,A,10.0,73.39
DS042,PDSA301,64.27,79.08,82.79,66.31,98.24,89.88,83.66,84.03,81.01,83.54,83.73,82.45,80.58,82.69,81.47,79.56,C,8.0,61.92
DS042,DBS301,100.0,86.86,100.0,83.66,84.86,100.0,86.89,96.73,88.53,85.72,97.46,81.49,90.28,92.78,99.48,95.23,A,10.0,67.08
DS042,MLT401,79.93,62.29,85.6,68.0,78.08,67.09,89.09,74.62,82.55,70.44,75.87,75.17,84.22,86.03,90.56,79.12,C,8.0,75.51
DS042,CSYS401,43.68,41.65,45.72,18.97,42.03,43.0,37.11,31.68,47.16,32.98,51.09,42.96,36.65,55.1,27.19,42.73,F,0.0,60.0
DS042,BDS401,64.28,64.88,50.67,49.36,50.67,52.17,61.69,47.25,54.42,61.34,55.02,56.98,50.92,49.99,62.97,55.96,E,6.0,60.0
DS042,DVIS401,69.83,75.54,50.45,64.63,70.89,71.59,77.0,59.75,72.69,61.36,74.18,73.73,80.16,80.19,82.26,63.7,D,7.0,60.0
DS042,MLP501,64.49,,,70.06,66.46,76.8,69.18,62.84,66.26,,,,,,,,,,60.0
DS042,DL501,90.09,,,98.53,100.0,100.0,92.94,100.0,100.0,,,,,,,,,,95.3
DS042,NLP501,51.52,,,60.75,41.87,64.65,55.69,68.55,72.77,,,,,,,,,,60.0
DS042,CV501,72.82,,,70.05,73.09,62.93,63.51,70.01,77.04,,,,,,,,,,60.0
DS043,MATH101,83.93,100.0,76.28,100.0,75.16,88.18,78.85,99.93,100.0,100.0,97.71,93.1,100.0,85.35,97.09,85.99,B,9.0,67.5
DS043,STAT101,66.74,54.41,61.88,66.16,80.58,63.87,66.38,61.26,68.24,61.63,71.27,79.01,66.41,72.64,70.21,63.62,D,7.0,60.0
DS043,PROG101,71.38,78.52,61.7,86.15,83.22,66.35,85.94,91.79,67.94,88.61,82.59,95.86,85.45,80.67,75.54,71.92,C,8.0,70.68
DS043,SYSC101,67.59,67.22,88.3,74.47,75.05,64.36,80.41,67.48,74.57,71.98,67.65,85.23,85.08,76.59,89.37,78.35,C,8.0,60.0
DS043,MATH201,100.0,90.75,91.94,98.14,93.94,93.23,89.18,94.12,100.0,100.0,100.0,100.0,99.99,100.0,100.0,94.6,A,10.0,82.88
DS043,STAT201,45.26,27.29,34.46,28.85,31.56,39.1,30.27,33.54,37.82,29.82,41.7,32.7,51.35,43.71,43.47,35.77,F,0.0,60.0
DS043,JAVA201,71.47,61.02,84.69,74.21,63.58,93.44,73.34,63.77,66.23,63.02,79.48,81.06,77.92,69.79,92.79,76.22,C,8.0,60.0
DS043,DBMS201,88.03,78.63,78.73,91.57,99.4,82.6,82.9,89.56,73.52,80.74,89.93,83.92,96.92,90.26,99.58,83.01,B,9.0,80.29
DS043,MLF301,52.91,41.53,52.47,49.69,41.38,47.16,47.1,38.39,37.35,47.49,45.12,55.19,49.46,48.83,60.69,49.35,F,0.0,60.0
DS043,DSA301,91.8,82.99,95.25,74.83,77.08,83.88,88.27,80.86,78.72,99.45,83.48,66.66,90.97,86.17,86.21,89.23,B,9.0,67.23
DS043,PDSA301,82.29,90.89,96.33,62.1,86.46,89.9,86.9,77.22,76.37,72.1,88.37,78.64,79.08,90.66,79.9,88.7,B,9.0,74.31
DS043,DBS301,62.72,41.68,33.76,61.32,59.28,57.05,69.03,63.12,68.57,67.93,70.43,57.11,53.68,66.78,64.42,48.13,F,0.0,60.0
DS043,MLT401,80.25,,,80.06,78.83,85.37,68.51,76.29,92.05,,,,,,,,,,77.44
DS043,CSYS401,69.4,,,80.27,87.5,85.54,89.99,62.98,89.29,,,,,,,,,,70.07
DS043,BDS401,91.93,,,77.9,82.42,77.67,85.7,89.56,71.6,,,,,,,,,,75.68
DS043,DVIS401,78.81,,,69.41,81.15,76.06,56.35,71.24,74.62,,,,,,,,,,60.0
DS044,MATH101,68.8,60.96,66.43,64.85,73.08,62.2,65.07,70.62,66.55,65.59,55.74,80.53,54.84,67.82,74.71,66.08,D,7.0,60.0
DS044,STAT101,69.07,65.56,85.62,65.35,72.35,76.67,73.53,75.53,83.18,84.97,78.6,67.62,72.87,78.9,60.67,76.7,C,8.0,61.39
DS044,PROG101,67.77,66.81,75.21,59.28,74.41,53.47,70.44,53.38,71.15,46.67,62.76,72.97,63.54,73.84,65.26,69.45,D,7.0,60.0
DS044,SYSC101,59.54,59.42,37.94,53.07,53.3,53.38,43.39,44.95,52.81,48.04,55.41,53.69,45.53,47.31,58.52,48.26,F,0.0,60.0
DS044,MATH201,89.75,73.26,65.29,77.3,67.22,84.04,91.91,84.18,98.21,73.28,97.25,97.0,82.14,90.23,84.63,76.25,C,8.0,63.81
DS044,STAT201,68.04,62.27,67.7,79.2,60.52,86.63,69.12,73.87,58.81,71.11,70.66,69.62,74.99,77.43,83.26,68.51,D,7.0,67.3
DS044,JAVA201,85.81,87.26,81.47,78.59,90.84,86.92,86.65,75.89,86.79,93.18,73.57,86.55,95.18,84.87,76.69,83.94,B,9.0,75.47
DS044,DBMS201,100.0,85.71,100.0,100.0,98.11,95.76,95.69,98.64,96.62,100.0,92.45,94.8,100.0,94.11,100.0,97.01,A,10.0,77.76
DS044,MLF301,82.34,77.13,87.14,76.24,60.67,75.16,83.38,68.57,85.63,69.05,74.59,75.21,80.14,89.22,71.92,81.52,B,9.0,60.0
DS044,DSA301,77.88,86.1,88.03,63.1,80.12,80.31,87.65,84.56,82.4,85.1,86.01,74.23,76.2,73.68,80.34,83.65,B,9.0,62.03
DS044,PDSA301,97.98,100.0,95.07,98.97,80.68,93.3,100.0,100.0,96.52,98.8,89.28,98.49,90.19,93.09,100.0,96.21,A,10.0,72.33
DS044,DBS301,68.26,75.83,76.19,83.84,78.34,78.87,62.28,82.75,73.16,68.49,87.48,85.37,69.36,66.55,83.31,75.08,C,8.0,64.74
DS044,MLT401,80.86,100.0,82.78,89.26,76.84,77.87,76.77,75.0,73.31,73.55,78.57,67.3,96.34,74.75,75.53,83.62,B,9.0,61.71
DS044,CSYS401,80.14,74.26,80.0,85.4,83.31,75.32,70.9,73.18,71.39,68.06,81.79,75.41,80.03,88.39,86.79,78.66,C,8.0,64.04
DS044,BDS401,73.78,93.68,93.24,78.98,77.55,89.49,83.15,91.99,84.51,74.29,96.0,82.41,89.33,92.48,99.12,88.4,B,9.0,60.0
DS044,DVIS401,71.84,83.38,100.0,86.9,93.23,97.35,91.4,100.0,100.0,96.35,85.82,98.57,88.93,100.0,96.82,91.67,A,10.0,76.59
DS044,MLP501,57.84,55.26,81.77,55.43,69.24,64.65,68.32,56.92,73.18,80.42,73.88,64.23,70.39,82.85,58.57,70.13,C,8.0,60.0
DS044,DL501,79.48,66.35,62.84,66.14,64.74,66.32,71.35,69.65,70.42,76.43,56.14,60.44,72.85,69.65,53.09,66.94,D,7.0,60.0
DS044,NLP501,72.41,99.21,100.0,90.69,97.4,80.36,96.0,86.19,84.78,86.47,100.0,82.57,77.54,88.29,100.0,92.5,A,10.0,72.29
DS044,CV501,88.62,84.78,60.84,94.03,91.16,81.19,88.07,90.03,83.05,83.92,100.0,89.6,95.41,100.0,100.0,77.76,C,8.0,74.32
DS044,RL601,61.27,,,49.97,46.46,55.77,54.67,69.62,62.42,,,,,,,,,,60.0
DS044,TSA601,70.88,,,67.1,78.32,73.08,65.2,75.26,83.23,,,,,,,,,,60.0
DS044,BA601,55.31,,,71.99,74.07,59.73,61.71,65.34,67.37,,,,,,,,,,60.0
DS044,CAP601,61.92,,,71.48,61.9,61.77,55.17,74.77,61.18,,,,,,,,,,60.0
DS045,MATH101,88.38,59.56,55.37,67.48,63.68,62.28,65.52,60.7,65.13,59.09,65.29,71.68,69.66,78.54,74.06,64.42,D,7.0,60.0
DS045,STAT101,100.0,82.6,100.0,82.15,90.68,78.05,85.52,98.75,86.79,82.46,88.23,89.89,94.65,86.73,100.0,93.99,A,10.0,76.83
DS045,PROG101,51.64,54.8,81.62,67.25,47.13,72.5,63.43,72.66,69.72,77.13,75.39,52.51,66.09,76.89,84.18,69.24,D,7.0,60.0
DS045,SYSC101,63.24,85.31,70.16,65.03,81.18,80.94,72.61,79.0,56.93,65.03,69.75,78.33,79.64,56.52,75.81,71.86,C,8.0,60.81
DS045,MATH201,61.49,67.16,87.27,77.72,69.84,65.96,86.24,73.41,79.16,66.9,68.41,67.88,87.67,66.06,62.93,76.01,C,8.0,61.31
DS045,STAT201,39.5,64.28,60.33,60.73,53.98,53.26,51.89,60.41,59.9,55.35,49.92,59.38,60.35,70.91,65.23,57.23,E,6.0,60.0
DS045,JAVA201,52.69,74.53,74.58,63.3,63.79,62.49,72.64,57.63,69.74,64.26,85.94,59.76,53.48,66.01,63.13,68.47,D,7.0,60.0
DS045,DBMS201,51.74,44.86,49.11,39.38,48.37,39.53,47.75,38.35,34.88,40.04,48.67,44.26,44.03,32.57,39.44,46.57,F,0.0,60.0
DS045,MLF301,84.18,100.0,76.69,89.24,77.55,86.56,93.35,86.35,88.05,100.0,98.88,84.59,81.7,96.83,100.0,85.38,B,9.0,67.82
DS045,DSA301,92.73,77.72,58.34,69.23,69.2,69.48,62.52,86.11,71.7,86.9,83.2,86.04,84.34,72.22,69.99,71.68,C,8.0,60.34
DS045,PDSA301,77.62,93.69,80.83,69.67,64.76,80.89,79.88,82.03,85.7,91.94,82.54,77.75,77.77,65.76,82.28,81.55,B,9.0,76.27
DS045,DBS301,100.0,79.38,66.12,91.53,97.56,96.6,100.0,92.19,100.0,100.0,89.8,100.0,95.85,100.0,98.98,82.42,B,9.0,87.28
DS045,MLT401,65.41,85.16,67.69,69.8,76.42,79.3,66.29,76.02,98.09,71.36,70.82,81.64,86.96,92.14,87.73,73.57,C,8.0,67.05
DS045,CSYS401,55.21,68.89,73.78,76.45,93.48,80.14,83.86,69.96,68.77,66.19,74.06,77.01,74.78,82.74,82.39,71.37,C,8.0,60.0
DS045,BDS401,77.86,71.99,73.72,75.38,86.8,96.09,73.58,90.26,91.06,64.24,78.64,79.79,87.71,75.55,88.2,76.65,C,8.0,60.0
DS045,DVIS401,71.5,59.48,84.43,91.93,92.67,89.94,100.0,80.39,95.96,95.41,88.78,90.3,91.4,89.45,94.0,80.93,B,9.0,64.4
DS045,MLP501,58.18,46.31,55.47,56.2,68.85,59.17,50.14,57.36,66.97,41.5,65.76,57.61,56.97,57.54,64.67,55.43,E,6.0,60.0
DS045,DL501,80.62,100.0,100.0,93.66,74.74,92.0,100.0,73.85,100.0,95.58,100.0,91.05,87.83,100.0,100.0,94.81,A,10.0,90.09
DS045,NLP501,100.0,96.7,52.15,90.78,85.96,100.0,100.0,82.87,100.0,100.0,77.51,90.25,100.0,93.65,100.0,78.39,C,8.0,88.65
DS045,CV501,64.04,53.51,42.86,56.76,68.39,68.8,62.99,72.63,69.87,66.65,86.17,62.38,86.18,68.26,71.86,55.8,E,6.0,62.5
DS045,RL601,80.1,,,74.26,72.18,91.72,72.47,88.91,82.8,,,,,,,,,,60.0
DS045,TSA601,51.88,,,45.3,38.75,47.09,43.28,41.35,58.59,,,,,,,,,,60.0
DS045,BA601,85.82,,,100.0,83.82,88.91,94.81,92.45,83.27,,,,,,,,,,66.31
DS045,CAP601,79.74,,,87.99,100.0,97.89,96.34,97.42,100.0,,,,,,,,,,69.4
DS046,MATH101,61.35,55.41,61.83,40.99,50.6,70.13,65.06,67.9,57.55,46.3,71.02,45.56,58.47,51.35,55.5,59.25,E,6.0,60.0
DS046,STAT101,85.19,80.22,100.0,96.07,100.0,96.99,92.68,98.89,100.0,100.0,85.56,100.0,100.0,100.0,96.44,93.98,A,10.0,84.52
DS046,PROG101,68.18,62.72,73.28,62.86,76.63,67.7,77.67,48.53,65.34,78.54,55.44,79.67,73.15,75.01,56.98,69.39,D,7.0,60.0
DS046,SYSC101,45.32,43.76,31.79,40.62,49.25,46.46,47.22,47.3,41.65,58.7,44.4,31.02,44.45,46.07,47.48,39.69,F,0.0,60.0
DS046,MATH201,62.68,65.18,79.12,67.86,71.5,74.92,74.98,71.43,79.81,76.67,85.81,77.49,83.91,78.95,85.9,74.06,C,8.0,65.77
DS046,STAT201,82.11,78.21,60.49,84.44,87.75,95.98,85.35,100.0,99.01,91.3,90.47,89.94,94.45,82.41,80.62,75.29,C,8.0,78.3
DS046,JAVA201,91.86,90.67,100.0,96.01,88.36,96.52,95.17,88.46,91.55,96.73,92.34,99.44,95.77,99.35,97.57,95.81,A,10.0,71.28
DS046,DBMS201,76.13,79.98,47.57,72.98,85.46,83.83,78.97,88.46,88.18,79.17,72.28,79.04,66.45,89.24,83.78,66.64,D,7.0,60.0
DS046,MLF301,56.1,47.14,37.86,71.52,60.39,50.89,50.45,63.66,75.93,54.74,54.1,59.99,58.61,59.1,56.61,48.53,F,0.0,60.0
DS046,DSA301,73.61,71.26,92.74,83.72,82.81,76.11,74.93,89.46,74.55,61.38,70.25,86.8,80.68,88.56,83.95,82.66,B,9.0,60.0
DS046,PDSA301,88.42,90.15,71.33,85.08,73.86,71.89,67.44,81.85,87.68,79.22,87.95,73.5,98.93,73.39,81.2,79.37,C,8.0,67.08
DS046,DBS301,45.05,40.3,50.56,34.82,48.45,52.4,54.32,46.21,55.28,62.05,48.47,59.63,49.94,56.54,55.01,48.6,F,0.0,60.0
DS046,MLT401,66.07,50.68,48.97,66.81,60.67,66.4,56.36,62.84,47.98,73.28,50.08,41.77,59.4,67.72,57.48,54.87,E,6.0,60.0
DS046,CSYS401,62.7,46.0,93.26,62.85,70.41,79.89,56.26,55.97,82.0,63.25,76.47,62.89,65.49,70.19,67.82,73.95,C,8.0,60.0
DS046,BDS401,50.4,37.15,37.77,44.68,44.57,43.93,59.06,51.01,62.39,61.66,44.85,53.36,49.43,44.94,48.8,43.46,F,0.0,60.0
DS046,DVIS401,61.75,52.55,78.35,56.08,58.96,68.76,72.14,73.78,81.81,67.35,68.42,70.01,55.99,68.81,73.98,68.89,D,7.0,64.2
DS046,MLP501,81.75,,,96.44,100.0,100.0,100.0,76.99,100.0,,,,,,,,,,78.57
DS046,DL501,73.63,,,75.25,75.49,80.79,68.76,75.31,89.4,,,,,,,,,,73.26
DS046,NLP501,83.38,,,78.81,73.14,75.02,86.03,76.89,87.81,,,,,,,,,,69.64
DS046,CV501,88.38,,,87.92,88.53,82.54,87.88,89.15,79.4,,,,,,,,,,68.19
DS047,MATH101,83.79,88.61,64.21,82.97,76.62,69.42,62.72,75.08,84.75,87.76,84.88,76.22,79.3,70.82,83.87,74.9,C,8.0,72.71
DS047,STAT101,45.63,75.82,87.94,72.41,80.93,70.55,75.76,61.43,74.57,66.56,79.12,72.87,71.94,82.8,76.91,75.54,C,8.0,60.0
DS047,PROG101,62.74,63.35,44.82,53.84,61.29,72.71,70.14,67.46,65.12,80.31,71.61,71.31,67.34,76.1,72.39,57.58,E,6.0,60.0
DS047,SYSC101,76.96,66.01,60.07,57.55,75.42,57.97,66.34,69.04,77.38,77.49,65.95,74.06,67.36,70.57,80.93,66.48,D,7.0,65.35
DS047,MATH201,38.17,68.59,59.4,60.26,68.34,66.73,51.62,59.62,65.91,68.88,66.22,45.74,77.42,68.51,80.13,59.26,E,6.0,61.82
DS047,STAT201,74.67,45.77,37.19,58.37,59.12,74.65,64.97,49.68,70.83,48.77,55.37,64.93,56.85,62.32,58.06,51.04,E,6.0,60.0
DS047,JAVA201,77.83,55.33,67.95,59.52,67.92,63.35,86.78,80.12,71.09,74.7,68.68,73.03,84.24,81.86,80.91,69.46,D,7.0,60.0
DS047,DBMS201,87.86,94.04,90.82,100.0,79.46,100.0,100.0,96.48,100.0,79.46,100.0,100.0,100.0,100.0,100.0,92.5,A,10.0,86.29
DS047,MLF301,100.0,98.39,100.0,100.0,100.0,92.99,97.89,100.0,91.26,100.0,100.0,99.58,100.0,100.0,100.0,99.3,A,10.0,91.18
DS047,DSA301,85.18,71.54,58.57,69.84,66.65,85.04,69.88,76.0,71.9,83.74,85.7,85.55,77.03,89.38,80.56,70.47,C,8.0,61.62
DS047,PDSA301,44.63,42.84,47.09,58.05,56.64,74.22,44.76,46.44,65.18,54.75,55.12,71.53,57.37,50.76,45.35,48.96,F,0.0,60.0
DS047,DBS301,87.76,71.9,51.34,74.85,71.65,82.7,76.03,75.07,65.39,71.45,79.57,75.9,78.6,80.97,78.01,67.24,D,7.0,60.0
DS047,MLT401,50.53,61.98,53.87,68.92,72.55,67.87,68.38,65.8,56.55,58.12,67.77,56.93,87.97,94.47,73.56,59.4,E,6.0,60.19
DS047,CSYS401,80.02,78.17,71.39,87.88,77.07,60.12,56.99,62.59,74.79,91.41,64.26,70.42,73.69,78.88,84.15,74.34,C,8.0,60.0
DS047,BDS401,71.82,76.05,43.36,70.84,71.81,81.34,77.95,66.53,68.99,57.95,82.81,79.71,77.97,68.04,73.15,61.45,D,7.0,70.86
DS047,DVIS401,39.22,50.99,57.52,43.44,49.68,44.32,53.84,54.48,45.57,53.42,50.47,47.28,35.69,64.05,48.89,51.32,E,6.0,60.0
DS047,MLP501,20.44,24.11,39.48,26.6,33.09,7.14,25.84,14.48,23.83,41.84,27.86,34.21,38.39,33.81,27.55,30.84,F,0.0,60.0
DS047,DL501,76.58,68.46,73.13,76.52,56.16,60.0,79.0,69.92,63.42,70.13,64.88,69.89,84.4,84.22,81.94,72.52,C,8.0,60.0
DS047,NLP501,49.67,63.58,71.48,63.29,46.63,62.3,58.51,54.96,66.31,62.88,67.35,69.97,55.21,61.15,71.36,64.08,D,7.0,60.0
DS047,CV501,100.0,100.0,100.0,100.0,100.0,94.52,100.0,100.0,100.0,100.0,100.0,98.91,100.0,100.0,100.0,99.84,A,10.0,85.73
DS047,RL601,16.35,,,43.52,32.98,50.36,47.3,43.29,36.31,,,,,,,,,,60.0
DS047,TSA601,57.01,,,68.01,63.87,69.72,62.46,67.18,63.39,,,,,,,,,,65.49
DS047,BA601,28.85,,,33.93,22.93,23.09,36.49,40.5,20.33,,,,,,,,,,60.0
DS047,CAP601,89.57,,,92.97,77.97,99.08,83.31,89.57,97.1,,,,,,,,,,79.96
DS048,MATH101,45.96,73.45,58.63,49.95,77.34,70.63,70.11,57.92,59.66,68.79,92.84,70.86,66.21,72.74,62.97,61.86,D,7.0,60.0
DS048,STAT101,72.37,83.61,70.09,72.76,70.94,77.33,84.59,78.41,71.43,82.45,98.68,61.77,87.44,71.18,77.85,74.8,C,8.0,60.0
DS048,PROG101,67.16,74.77,68.76,69.45,81.23,81.4,67.18,86.85,74.1,75.8,76.23,67.94,67.05,67.65,90.35,71.42,C,8.0,60.0
DS048,SYSC101,100.0,100.0,100.0,100.0,98.54,100.0,97.74,100.0,92.49,100.0,100.0,100.0,100.0,100.0,100.0,99.72,A,10.0,95.33
DS048,MATH201,72.15,100.0,60.89,76.97,82.37,82.56,85.28,83.13,87.51,93.23,80.65,90.89,86.94,81.77,77.6,75.4,C,8.0,62.94
DS048,STAT201,71.24,46.67,48.43,71.82,66.58,67.85,62.22,66.14,66.58,62.25,70.56,67.14,55.91,71.71,81.57,57.32,E,6.0,60.0
DS048,JAVA201,100.0,80.75,78.29,100.0,96.97,88.67,100.0,89.07,99.55,100.0,100.0,92.89,100.0,90.67,95.9,87.27,B,9.0,82.71
DS048,DBMS201,73.34,59.39,58.45,52.22,52.49,79.06,71.06,67.61,79.44,66.94,63.77,62.01,66.35,63.01,70.56,63.15,D,7.0,60.0
DS048,MLF301,84.01,87.0,83.45,96.4,80.75,79.41,82.9,84.28,79.67,67.78,78.63,82.81,88.51,96.23,83.53,84.05,B,9.0,61.51
DS048,DSA301,99.2,76.16,84.03,86.02,83.21,97.37,90.23,79.56,97.14,93.89,97.62,100.0,99.23,100.0,92.36,87.83,B,9.0,60.0
DS048,PDSA301,35.43,57.17,56.5,59.66,54.49,74.91,64.84,62.03,63.35,73.19,60.56,42.71,48.24,59.73,54.37,54.44,E,6.0,60.0
DS048,DBS301,82.96,89.36,75.12,77.93,94.38,79.77,60.99,98.55,80.23,80.55,82.99,81.44,79.97,75.23,78.79,80.16,B,9.0,71.59
DS048,MLT401,95.13,82.2,97.75,85.96,77.79,85.8,86.58,90.23,85.75,78.44,78.3,83.64,78.46,97.12,68.6,90.62,A,10.0,80.44
DS048,CSYS401,68.7,52.14,76.82,74.3,57.59,64.73,69.4,68.17,72.88,61.12,60.09,70.83,72.95,67.18,53.48,68.67,D,7.0,60.0
DS048,BDS401,56.6,71.36,59.27,48.35,49.77,66.43,57.91,62.97,58.45,64.97,73.66,69.27,62.95,55.63,67.72,61.35,D,7.0,60.0
DS048,DVIS401,67.82,82.32,67.41,75.74,78.24,93.73,81.59,88.27,87.01,83.9,81.46,83.97,73.97,84.22,74.21,74.14,C,8.0,69.63
DS048,MLP501,73.58,71.04,100.0,84.47,83.96,84.19,90.07,78.07,83.68,81.9,86.53,100.0,98.45,85.59,93.81,87.96,B,9.0,80.87
DS048,DL501,62.47,54.64,100.0,65.32,55.6,65.97,62.4,63.75,55.68,61.58,63.85,69.38,69.39,53.67,58.72,76.2,C,8.0,60.0
DS048,NLP501,69.64,60.42,53.53,61.81,60.93,75.07,74.49,59.01,71.79,59.31,82.0,57.26,62.97,65.39,68.13,60.88,D,7.0,60.0
DS048,CV501,67.66,74.95,60.12,52.31,58.08,65.1,64.84,73.1,58.14,64.11,75.38,76.77,73.09,75.54,63.2,65.43,D,7.0,60.0
DS048,RL601,46.12,,,54.53,67.74,74.28,64.24,74.91,63.34,,,,,,,,,,60.0
DS048,TSA601,85.8,,,83.1,83.86,85.47,87.45,81.85,66.22,,,,,,,,,,67.82
DS048,BA601,74.52,,,65.71,76.44,76.5,68.77,76.34,64.9,,,,,,,,,,60.0
DS048,CAP601,47.9,,,64.05,69.41,70.8,78.42,74.13,74.87,,,,,,,,,,62.26
DS049,MATH101,58.62,48.78,60.68,59.12,46.75,54.99,37.04,53.83,41.25,49.43,67.91,56.91,52.01,57.21,50.32,56.05,E,6.0,60.0
DS049,STAT101,82.68,75.55,90.79,83.75,87.09,89.36,82.8,83.76,70.96,87.07,89.98,79.28,75.46,83.13,95.04,85.24,B,9.0,62.43
DS049,PROG101,100.0,92.31,81.12,76.48,92.09,95.91,79.38,90.89,96.57,86.39,88.37,96.68,87.97,93.49,89.5,88.14,B,9.0,63.81
DS049,SYSC101,59.68,86.46,64.1,100.0,83.93,76.92,100.0,85.49,86.77,91.12,81.36,84.89,85.82,93.52,80.34,73.82,C,8.0,63.0
DS049,MATH201,96.24,88.07,84.6,97.95,98.9,90.12,96.98,91.87,100.0,87.95,90.01,92.12,100.0,98.4,100.0,90.1,A,10.0,79.55
DS049,STAT201,76.81,84.04,72.76,87.75,72.14,70.29,86.88,72.55,82.11,81.46,71.98,75.34,100.0,76.67,82.2,77.21,C,8.0,76.12
DS049,JAVA201,56.58,51.78,43.44,82.11,55.72,67.92,65.56,62.04,69.63,80.0,76.22,73.34,69.04,69.12,64.92,54.52,E,6.0,63.52
DS049,DBMS201,61.66,82.06,100.0,77.34,80.14,66.65,59.89,72.62,67.49,73.94,70.94,79.95,63.52,55.65,74.17,82.62,B,9.0,63.81
DS049,MLF301,80.07,80.18,60.28,69.8,91.94,77.42,83.92,96.74,84.01,83.75,92.48,76.75,96.33,86.46,82.32,73.7,C,8.0,69.08
DS049,DSA301,56.27,65.45,50.69,56.86,42.76,61.19,46.03,41.94,56.21,54.91,64.86,58.87,56.74,64.61,54.48,55.02,E,6.0,60.0
DS049,PDSA301,75.86,65.43,68.7,64.71,54.34,56.6,45.25,57.72,67.78,73.05,54.19,67.36,56.61,38.34,54.91,65.95,D,7.0,60.0
DS049,DBS301,59.62,45.81,83.3,35.34,38.37,40.35,57.6,33.28,47.06,47.26,53.17,56.89,60.48,61.28,46.8,63.58,D,7.0,60.0
DS049,MLT401,76.01,74.27,85.27,73.55,67.7,63.67,54.19,70.53,71.09,76.98,66.35,70.7,70.55,78.69,78.81,77.72,C,8.0,60.0
