student_id,course_code,course_name,trimester,instructor,year,status
DS055,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS055,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS055,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS055,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS055,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS055,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS055,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS055,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS055,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS055,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS055,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS055,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS055,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS055,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS055,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS055,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS055,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS055,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS055,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS055,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS055,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS056,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS056,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS056,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS056,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS056,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS056,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS056,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS056,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS056,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS056,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS056,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS056,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS056,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS056,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS056,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS056,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS056,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS056,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS056,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS056,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS057,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS057,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS057,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS057,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS057,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS057,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS057,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS057,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS057,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS057,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS057,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS057,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS057,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS057,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS057,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS057,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS057,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS057,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS057,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS057,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS057,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS057,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS057,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS057,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS058,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS058,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS058,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS058,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS058,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS058,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS058,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS058,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS058,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS058,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS058,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS058,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS058,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS058,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS058,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS058,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS058,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS058,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS058,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS058,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS058,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS058,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS058,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS058,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS059,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS059,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS059,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS059,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS059,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS059,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS059,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS059,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS059,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS059,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS059,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS059,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS059,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS059,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS059,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS059,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS059,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS059,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS059,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS059,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS059,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS059,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS059,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS059,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS060,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS060,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS060,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS060,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS060,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS060,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS060,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS060,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS060,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS060,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS060,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS060,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS060,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS060,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS060,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS060,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS060,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS060,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS060,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS060,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS060,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS060,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS060,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS060,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS061,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS061,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS061,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS061,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS061,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS061,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS061,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS061,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS061,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS061,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS061,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS061,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS061,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS061,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS061,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS061,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS061,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS061,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS061,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS061,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS061,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS061,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS061,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS061,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS062,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS062,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS062,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS062,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS062,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS062,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS062,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS062,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS062,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS062,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS062,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS062,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS062,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS062,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS062,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS062,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS062,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS062,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS062,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS062,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS062,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS062,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS062,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS062,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS063,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS063,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS063,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS063,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS063,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS063,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS063,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS063,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS063,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS063,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS063,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS063,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS063,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS063,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS063,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS063,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS063,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS063,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS063,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS063,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS063,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS063,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS063,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS063,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS064,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS064,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS064,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS064,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS064,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS064,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS064,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS064,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS064,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS064,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS064,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS064,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS064,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS064,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS064,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS064,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS064,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS064,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS064,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS064,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS064,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS064,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS064,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS064,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS065,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS065,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS065,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS065,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS065,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS065,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS065,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS065,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS065,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS065,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS065,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS065,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS065,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS065,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS065,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS065,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS065,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS065,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS065,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS065,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS065,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS065,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS065,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS065,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS066,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS066,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS066,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS066,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS066,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS066,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS066,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS066,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS066,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS066,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS066,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS066,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS066,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS066,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
