student_id,course_code,course_name,instructor,course_rating,instructor_rating,content_rating,difficulty_rating,comment,submission_date
DS036,STAT101,Statistics 1,Dr. Priya Singh,3,4,3,2,"The instructor was very knowledgeable and helpful. However, the assessment criteria were not clear.",2023
DS036,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,2,"The instructor explained complex concepts clearly. However, the pace of the course was too fast.",2022
DS036,SYSC101,System Commands,Prof. Kavita Reddy,4,4,4,1,I would recommend this course to others.,2023
DS036,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,4,1,I enjoyed the practical aspects of this course.,2023
DS036,STAT201,Statistics 2,Dr. Priya Singh,4,3,3,1,"The course was well-structured and informative. However, there was too much theoretical content.",2023
DS036,JAVA201,Java Programming,Prof. Suresh Verma,4,4,3,1,The instructor was very knowledgeable and helpful.,2023
DS036,DBMS201,DBMS,Prof. Meena Gupta,4,3,3,2,"I learned a lot from this course. However, there was too much theoretical content.",2023
DS036,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,3,2,"The feedback on assignments was very helpful. However, the course was too difficult.",2022
DS036,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,3,1,"The instructor was very knowledgeable and helpful. However, the instructor was not very responsive to questions.",2022
DS036,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,3,1,"The instructor was very knowledgeable and helpful. However, the instructor was not very responsive to questions.",2023
DS036,DBS301,Database Systems,Prof. Meena Gupta,3,2,3,3,"The course exceeded my expectations. However, the course materials need updating.",2022
DS036,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,4,1,The assignments were challenging but rewarding.,2024
DS036,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,3,1,"The instructor explained complex concepts clearly. However, there was too much theoretical content.",2023
DS036,BDS401,Big Data Systems,Dr. Amit Patel,4,5,4,1,The course exceeded my expectations.,2023
DS036,DVIS401,Data Visualization,Dr. Neha Sharma,2,3,4,2,"I learned a lot from this course. However, better explanation of complex topics is needed.",2024
DS036,MLP501,Machine Learning Practice,Dr. Vikram Iyer,4,4,5,1,The course materials were excellent.,2023
DS036,DL501,Deep Learning,Dr. Amit Patel,3,2,3,3,"The assignments were challenging but rewarding. However, the instructor was not very responsive to questions.",2023
DS036,NLP501,Natural Language Processing,Dr. Neha Sharma,5,4,4,1,The assignments were challenging but rewarding.,2024
DS036,CV501,Computer Vision,Dr. Ravi Menon,5,5,5,1,The course materials were excellent.,2024
DS037,MATH101,Mathematics 1,Dr. Anil Kumar,3,3,3,1,"The course was well-structured and informative. However, there was too much theoretical content.",2023
DS037,STAT101,Statistics 1,Dr. Priya Singh,4,3,4,2,I learned a lot from this course.,2023
DS037,PROG101,Programming Basics,Prof. Raj Sharma,3,3,2,1,"I learned a lot from this course. However, the assessment criteria were not clear.",2022
DS037,SYSC101,System Commands,Prof. Kavita Reddy,4,4,3,1,The assignments were challenging but rewarding.,2022
DS037,MATH201,Mathematics 2,Dr. Anil Kumar,5,5,5,1,The feedback on assignments was very helpful.,2023
DS037,STAT201,Statistics 2,Dr. Priya Singh,3,3,3,3,"I learned a lot from this course. However, the course was too difficult.",2022
DS037,JAVA201,Java Programming,Prof. Suresh Verma,3,3,4,1,"The course exceeded my expectations. However, the instructor was not very responsive to questions.",2022
DS037,DBMS201,DBMS,Prof. Meena Gupta,2,3,3,2,"The assignments were challenging but rewarding. However, the course was too difficult.",2022
DS037,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,4,4,1,I enjoyed the practical aspects of this course.,2023
DS037,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,5,5,5,1,The course materials were excellent.,2022
DS037,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,4,5,1,The course materials were excellent.,2022
DS037,DBS301,Database Systems,Prof. Meena Gupta,3,2,2,2,The course was too difficult.,2023
DS037,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,3,5,1,The course exceeded my expectations.,2024
DS037,CSYS401,Computer Systems,Prof. Kavita Reddy,1,3,2,3,The instructor was not very responsive to questions.,2023
DS037,BDS401,Big Data Systems,Dr. Amit Patel,4,5,4,1,The assignments were challenging but rewarding.,2023
DS037,DVIS401,Data Visualization,Dr. Neha Sharma,2,3,2,2,The course was too difficult.,2024
DS038,MATH101,Mathematics 1,Dr. Anil Kumar,4,3,4,1,I enjoyed the practical aspects of this course.,2022
DS038,STAT101,Statistics 1,Dr. Priya Singh,3,3,3,3,"The feedback on assignments was very helpful. However, the content could be better organized.",2023
DS038,PROG101,Programming Basics,Prof. Raj Sharma,5,5,5,1,I learned a lot from this course.,2023
DS038,SYSC101,System Commands,Prof. Kavita Reddy,5,3,4,1,I learned a lot from this course.,2023
DS038,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,4,1,The course was well-structured and informative.,2022
DS038,STAT201,Statistics 2,Dr. Priya Singh,3,4,3,2,"The course exceeded my expectations. However, the assessment criteria were not clear.",2023
DS038,JAVA201,Java Programming,Prof. Suresh Verma,4,5,5,1,I learned a lot from this course.,2023
DS038,DBMS201,DBMS,Prof. Meena Gupta,4,4,4,1,The course materials were excellent.,2022
DS038,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,3,3,2,"The feedback on assignments was very helpful. However, more practical examples would have been helpful.",2022
DS038,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,3,1,The course was well-structured and informative.,2022
DS038,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,4,3,"The instructor was very knowledgeable and helpful. However, the pace of the course was too fast.",2023
DS038,DBS301,Database Systems,Prof. Meena Gupta,4,3,2,1,"The course exceeded my expectations. However, the instructor was not very responsive to questions.",2022
DS038,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,3,4,1,"The feedback on assignments was very helpful. However, the content could be better organized.",2024
DS038,CSYS401,Computer Systems,Prof. Kavita Reddy,3,2,3,3,"The instructor explained complex concepts clearly. However, the pace of the course was too fast.",2024
DS038,BDS401,Big Data Systems,Dr. Amit Patel,3,3,4,2,"The assignments were challenging but rewarding. However, the content could be better organized.",2024
DS038,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,3,2,"I learned a lot from this course. However, the content could be better organized.",2023
DS039,MATH101,Mathematics 1,Dr. Anil Kumar,4,3,3,1,"The course was well-structured and informative. However, the course materials need updating.",2022
DS039,STAT101,Statistics 1,Dr. Priya Singh,1,2,2,2,More practical examples would have been helpful.,2022
DS039,PROG101,Programming Basics,Prof. Raj Sharma,3,3,4,2,"The instructor was very knowledgeable and helpful. However, i found the assignments too time-consuming.",2023
DS039,SYSC101,System Commands,Prof. Kavita Reddy,4,4,4,1,The feedback on assignments was very helpful.,2023
DS039,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,5,1,The assignments were challenging but rewarding.,2022
DS039,STAT201,Statistics 2,Dr. Priya Singh,4,4,4,2,The course exceeded my expectations.,2023
DS039,JAVA201,Java Programming,Prof. Suresh Verma,3,3,4,2,"I would recommend this course to others. However, the assessment criteria were not clear.",2023
DS039,DBMS201,DBMS,Prof. Meena Gupta,4,3,3,1,"The course materials were excellent. However, the course was too difficult.",2023
DS039,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,2,1,2,3,The pace of the course was too fast.,2022
DS039,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,2,3,3,"The course was well-structured and informative. However, the pace of the course was too fast.",2023
DS039,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,5,5,5,1,The course materials were excellent.,2023
DS039,DBS301,Database Systems,Prof. Meena Gupta,2,4,4,2,"The instructor was very knowledgeable and helpful. However, better explanation of complex topics is needed.",2022
DS040,MATH101,Mathematics 1,Dr. Anil Kumar,3,2,2,1,I found the assignments too time-consuming.,2023
DS040,STAT101,Statistics 1,Dr. Priya Singh,4,3,2,2,"The course materials were excellent. However, the content could be better organized.",2022
DS040,PROG101,Programming Basics,Prof. Raj Sharma,5,4,5,1,I learned a lot from this course.,2022
DS040,SYSC101,System Commands,Prof. Kavita Reddy,3,4,3,1,"The feedback on assignments was very helpful. However, the instructor was not very responsive to questions.",2022
DS040,MATH201,Mathematics 2,Dr. Anil Kumar,3,4,4,2,The instructor explained complex concepts clearly.,2022
DS040,STAT201,Statistics 2,Dr. Priya Singh,3,3,3,2,"The course materials were excellent. However, more practical examples would have been helpful.",2023
DS040,JAVA201,Java Programming,Prof. Suresh Verma,4,5,5,1,The instructor was very knowledgeable and helpful.,2023
DS040,DBMS201,DBMS,Prof. Meena Gupta,3,3,4,1,"I enjoyed the practical aspects of this course. However, the instructor was not very responsive to questions.",2023
DS040,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,5,5,1,The course exceeded my expectations.,2023
DS040,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,5,1,The course exceeded my expectations.,2023
DS040,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,2,2,2,3,The assessment criteria were not clear.,2023
DS040,DBS301,Database Systems,Prof. Meena Gupta,5,4,5,1,The instructor explained complex concepts clearly.,2023
DS040,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,4,1,The instructor explained complex concepts clearly.,2024
DS040,CSYS401,Computer Systems,Prof. Kavita Reddy,4,4,3,1,The course was well-structured and informative.,2024
DS040,BDS401,Big Data Systems,Dr. Amit Patel,3,2,2,2,The pace of the course was too fast.,2024
DS040,DVIS401,Data Visualization,Dr. Neha Sharma,4,5,4,1,The course exceeded my expectations.,2023
DS040,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,4,4,2,The instructor explained complex concepts clearly.,2023
DS040,DL501,Deep Learning,Dr. Amit Patel,3,3,3,2,"The assignments were challenging but rewarding. However, the pace of the course was too fast.",2024
DS040,NLP501,Natural Language Processing,Dr. Neha Sharma,3,5,4,1,The instructor was very knowledgeable and helpful.,2024
DS040,CV501,Computer Vision,Dr. Ravi Menon,3,3,3,2,"I would recommend this course to others. However, the course materials need updating.",2024
DS041,MATH101,Mathematics 1,Dr. Anil Kumar,4,3,4,1,The course materials were excellent.,2022
DS041,STAT101,Statistics 1,Dr. Priya Singh,3,4,4,2,The feedback on assignments was very helpful.,2023
DS041,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,2,"The assignments were challenging but rewarding. However, the course was too difficult.",2022
DS041,SYSC101,System Commands,Prof. Kavita Reddy,2,3,3,2,"The instructor explained complex concepts clearly. However, there was too much theoretical content.",2023
DS041,MATH201,Mathematics 2,Dr. Anil Kumar,5,5,4,1,I learned a lot from this course.,2023
DS041,STAT201,Statistics 2,Dr. Priya Singh,3,3,4,2,"The course materials were excellent. However, there was too much theoretical content.",2023
DS041,JAVA201,Java Programming,Prof. Suresh Verma,2,3,3,1,"The course was well-structured and informative. However, the assessment criteria were not clear.",2023
DS041,DBMS201,DBMS,Prof. Meena Gupta,3,3,3,2,"The course exceeded my expectations. However, better explanation of complex topics is needed.",2022
DS041,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,5,5,1,I would recommend this course to others.,2022
DS041,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,2,2,1,3,The instructor was not very responsive to questions.,2023
DS041,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,5,4,4,1,I learned a lot from this course.,2023
DS041,DBS301,Database Systems,Prof. Meena Gupta,3,4,4,1,I learned a lot from this course.,2023
DS041,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,5,4,4,1,The feedback on assignments was very helpful.,2024
DS041,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,4,2,"The course exceeded my expectations. However, the assessment criteria were not clear.",2024
DS041,BDS401,Big Data Systems,Dr. Amit Patel,4,3,5,1,The course was well-structured and informative.,2024
DS041,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,4,1,"I enjoyed the practical aspects of this course. However, better explanation of complex topics is needed.",2023
DS041,MLP501,Machine Learning Practice,Dr. Vikram Iyer,1,3,2,3,The assessment criteria were not clear.,2024
DS041,DL501,Deep Learning,Dr. Amit Patel,4,3,4,1,The assignments were challenging but rewarding.,2023
DS041,NLP501,Natural Language Processing,Dr. Neha Sharma,2,3,2,2,Better explanation of complex topics is needed.,2024
DS041,CV501,Computer Vision,Dr. Ravi Menon,3,3,4,1,"The course materials were excellent. However, the instructor was not very responsive to questions.",2024
DS042,MATH101,Mathematics 1,Dr. Anil Kumar,2,3,3,3,"The course exceeded my expectations. However, i found the assignments too time-consuming.",2022
DS042,STAT101,Statistics 1,Dr. Priya Singh,4,3,2,2,"The course was well-structured and informative. However, the content could be better organized.",2022
DS042,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,2,"The feedback on assignments was very helpful. However, there was too much theoretical content.",2022
DS042,SYSC101,System Commands,Prof. Kavita Reddy,4,4,3,2,The assignments were challenging but rewarding.,2023
DS042,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,4,1,I enjoyed the practical aspects of this course.,2022
DS042,STAT201,Statistics 2,Dr. Priya Singh,3,3,3,2,"The course was well-structured and informative. However, the course was too difficult.",2023
DS042,JAVA201,Java Programming,Prof. Suresh Verma,4,4,5,1,I would recommend this course to others.,2023
DS042,DBMS201,DBMS,Prof. Meena Gupta,4,3,5,1,I enjoyed the practical aspects of this course.,2022
DS042,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,3,5,1,The instructor was very knowledgeable and helpful.,2023
DS042,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,2,2,2,3,I found the assignments too time-consuming.,2022
DS042,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,4,1,"I enjoyed the practical aspects of this course. However, the course materials need updating.",2023
DS042,DBS301,Database Systems,Prof. Meena Gupta,4,3,4,1,The feedback on assignments was very helpful.,2022
DS042,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,4,3,1,"The feedback on assignments was very helpful. However, better explanation of complex topics is needed.",2023
DS042,CSYS401,Computer Systems,Prof. Kavita Reddy,3,4,4,1,The course materials were excellent.,2023
DS042,BDS401,Big Data Systems,Dr. Amit Patel,4,4,4,1,I learned a lot from this course.,2023
DS042,DVIS401,Data Visualization,Dr. Neha Sharma,4,5,4,1,I learned a lot from this course.,2023
DS043,MATH101,Mathematics 1,Dr. Anil Kumar,5,4,5,2,The instructor was very knowledgeable and helpful.,2022
