student_id,timestamp,interaction_type,course_code,course_name,duration_minutes
DS046,2025-01-05 20:45:19.934627,Login,,,105.0
DS046,2025-01-08 20:45:19.934627,Take Quiz,NLP501,Natural Language Processing,
DS046,2025-01-23 20:45:19.934627,Chat with Tutor,MATH201,Mathematics 2,
DS046,2025-01-17 20:45:19.934627,Forum Post,,,
DS046,2024-12-26 20:45:19.934627,Take Quiz,DBMS201,DBMS,
DS046,2025-02-13 20:45:19.934627,Forum Reply,,,
DS046,2024-10-07 20:45:19.934627,View Course,MLT401,Machine Learning Techniques,
DS046,2025-01-26 20:45:19.934627,Forum Reply,,,
DS046,2024-12-30 20:45:19.934627,Use Chatbot,,,
DS046,2025-03-19 20:45:19.934627,Submit Assignment,,,
DS046,2024-11-01 20:45:19.934627,Download Resource,STAT101,Statistics 1,
DS046,2024-10-28 20:45:19.934627,Watch Video,CV501,Computer Vision,
DS046,2025-01-05 20:45:19.934627,Take Quiz,,,
DS046,2024-12-30 20:45:19.934627,Submit Assignment,,,
DS046,2024-12-18 20:45:19.934627,Forum Post,PROG101,Programming Basics,
DS046,2025-01-11 20:45:19.934627,Take Quiz,,,
DS046,2024-10-29 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS046,2025-02-18 20:45:19.934627,Forum Reply,BDS401,Big Data Systems,
DS046,2024-11-04 20:45:19.934627,Submit Assignment,,,
DS046,2024-11-06 20:45:19.934627,Watch Video,STAT201,Statistics 2,
DS046,2024-10-12 20:45:19.934627,Submit Assignment,MLP501,Machine Learning Practice,
DS046,2024-12-25 20:45:19.934627,Login,CV501,Computer Vision,26.0
DS046,2025-01-14 20:45:19.934627,Watch Video,,,
DS046,2025-03-11 20:45:19.934627,Watch Video,NLP501,Natural Language Processing,
DS046,2025-01-05 20:45:19.934627,Take Quiz,JAVA201,Java Programming,
DS046,2024-12-21 20:45:19.934627,Submit Assignment,,,
DS046,2024-12-31 20:45:19.934627,Forum Post,BDS401,Big Data Systems,
DS046,2024-12-13 20:45:19.934627,Logout,,,
DS046,2025-03-18 20:45:19.934627,Use Chatbot,BDS401,Big Data Systems,
DS046,2024-12-15 20:45:19.934627,Forum Post,SYSC101,System Commands,
DS046,2025-01-07 20:45:19.934627,View Course,DBS301,Database Systems,
DS046,2025-02-01 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS046,2025-03-16 20:45:19.934627,View Course,MATH201,Mathematics 2,
DS046,2025-01-19 20:45:19.934627,Forum Post,,,
DS046,2025-02-14 20:45:19.934627,View Course,,,
DS046,2024-11-14 20:45:19.934627,Watch Video,STAT201,Statistics 2,
DS046,2025-01-10 20:45:19.934627,Update Profile,,,
DS046,2024-11-29 20:45:19.934627,Submit Assignment,DVIS401,Data Visualization,
DS046,2024-11-06 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS046,2025-02-13 20:45:19.934627,Logout,,,
DS046,2024-12-10 20:45:19.934627,Update Profile,,,
DS046,2024-10-02 20:45:19.934627,Forum Reply,,,
DS046,2025-03-19 20:45:19.934627,Use Chatbot,CSYS401,Computer Systems,
DS046,2024-11-22 20:45:19.934627,Take Quiz,,,
DS046,2025-02-21 20:45:19.934627,Update Profile,DBMS201,DBMS,
DS046,2024-12-05 20:45:19.934627,Take Quiz,,,
DS046,2025-03-06 20:45:19.934627,Take Quiz,MLT401,Machine Learning Techniques,
DS046,2024-10-31 20:45:19.934627,Watch Video,CSYS401,Computer Systems,
DS046,2025-03-24 20:45:19.934627,View Course,,,
DS046,2025-02-01 20:45:19.934627,Forum Reply,STAT101,Statistics 1,
DS046,2025-03-21 20:45:19.934627,Submit Assignment,MLP501,Machine Learning Practice,
DS046,2025-02-27 20:45:19.934627,Login,PROG101,Programming Basics,110.0
DS046,2024-11-13 20:45:19.934627,Forum Reply,,,
DS046,2025-01-27 20:45:19.934627,Submit Assignment,,,
DS046,2025-03-25 20:45:19.934627,Login,DL501,Deep Learning,169.0
DS046,2025-01-07 20:45:19.934627,Forum Post,MLP501,Machine Learning Practice,
DS046,2024-10-06 20:45:19.934627,Chat with Tutor,,,
DS046,2025-01-04 20:45:19.934627,Use Chatbot,,,
DS046,2025-02-19 20:45:19.934627,Use Chatbot,,,
DS046,2024-12-30 20:45:19.934627,Submit Assignment,PDSA301,"Programming, Data Structures & Algorithms",
DS046,2025-01-29 20:45:19.934627,Forum Post,,,
DS046,2025-03-10 20:45:19.934627,Use Chatbot,BDS401,Big Data Systems,
DS046,2025-02-20 20:45:19.934627,Forum Post,DL501,Deep Learning,
DS046,2024-11-08 20:45:19.934627,Forum Post,DSA301,Data Structures & Algorithms,
DS046,2024-12-16 20:45:19.934627,Download Resource,,,
DS047,2025-03-06 20:45:19.934627,Logout,,,
DS047,2025-02-08 20:45:19.934627,Login,,,87.0
DS047,2024-11-03 20:45:19.934627,Forum Post,,,
DS047,2024-10-16 20:45:19.934627,Chat with Tutor,BDS401,Big Data Systems,
DS047,2025-02-04 20:45:19.934627,Login,,,100.0
DS047,2024-12-12 20:45:19.934627,Submit Assignment,BA601,Business Analytics,
DS047,2025-02-03 20:45:19.934627,Use Chatbot,MATH101,Mathematics 1,
DS047,2025-02-07 20:45:19.934627,Update Profile,RL601,Reinforcement Learning,
DS047,2024-10-27 20:45:19.934627,Watch Video,,,
DS047,2024-12-24 20:45:19.934627,Watch Video,DVIS401,Data Visualization,
DS047,2024-11-10 20:45:19.934627,Submit Assignment,MLP501,Machine Learning Practice,
DS047,2025-01-13 20:45:19.934627,Download Resource,DVIS401,Data Visualization,
DS047,2024-10-30 20:45:19.934627,Use Chatbot,JAVA201,Java Programming,
DS047,2025-01-06 20:45:19.934627,Forum Post,MLT401,Machine Learning Techniques,
DS047,2024-11-30 20:45:19.934627,Login,,,161.0
DS047,2025-01-08 20:45:19.934627,Take Quiz,PROG101,Programming Basics,
DS047,2024-10-06 20:45:19.934627,View Course,CAP601,Capstone Project,
DS047,2025-03-02 20:45:19.934627,Take Quiz,MATH201,Mathematics 2,
DS047,2024-10-12 20:45:19.934627,Use Chatbot,,,
DS047,2024-10-14 20:45:19.934627,Login,,,89.0
DS047,2024-10-20 20:45:19.934627,View Course,BDS401,Big Data Systems,
DS047,2024-12-30 20:45:19.934627,Use Chatbot,MLT401,Machine Learning Techniques,
DS047,2025-02-03 20:45:19.934627,Submit Assignment,STAT101,Statistics 1,
DS047,2024-11-03 20:45:19.934627,Update Profile,MLT401,Machine Learning Techniques,
DS047,2025-01-01 20:45:19.934627,Forum Reply,DVIS401,Data Visualization,
DS047,2025-03-25 20:45:19.934627,Download Resource,PROG101,Programming Basics,
DS047,2025-02-15 20:45:19.934627,Chat with Tutor,MLP501,Machine Learning Practice,
DS047,2025-02-27 20:45:19.934627,View Course,PDSA301,"Programming, Data Structures & Algorithms",
DS047,2024-11-04 20:45:19.934627,Chat with Tutor,MLP501,Machine Learning Practice,
DS047,2024-11-22 20:45:19.934627,Submit Assignment,,,
DS047,2025-03-07 20:45:19.934627,Take Quiz,,,
DS047,2024-12-16 20:45:19.934627,Download Resource,STAT201,Statistics 2,
DS047,2025-01-30 20:45:19.934627,Use Chatbot,DBS301,Database Systems,
DS047,2024-10-01 20:45:19.934627,Login,MATH201,Mathematics 2,62.0
DS047,2025-01-29 20:45:19.934627,Login,SYSC101,System Commands,47.0
DS047,2025-01-22 20:45:19.934627,Update Profile,MATH101,Mathematics 1,
DS047,2024-10-07 20:45:19.934627,Submit Assignment,DSA301,Data Structures & Algorithms,
DS047,2025-02-14 20:45:19.934627,Update Profile,RL601,Reinforcement Learning,
DS047,2025-03-01 20:45:19.934627,Login,SYSC101,System Commands,86.0
DS047,2025-03-06 20:45:19.934627,Use Chatbot,,,
DS047,2025-02-22 20:45:19.934627,Watch Video,PDSA301,"Programming, Data Structures & Algorithms",
DS047,2024-10-16 20:45:19.934627,Forum Post,MLF301,Machine Learning Foundations,
DS047,2024-11-18 20:45:19.934627,Chat with Tutor,PROG101,Programming Basics,
DS047,2025-01-24 20:45:19.934627,Forum Post,DSA301,Data Structures & Algorithms,
DS047,2024-11-11 20:45:19.934627,Chat with Tutor,,,
DS047,2024-12-10 20:45:19.934627,Login,STAT201,Statistics 2,179.0
DS047,2025-03-22 20:45:19.934627,View Course,MLF301,Machine Learning Foundations,
DS047,2025-01-27 20:45:19.934627,Take Quiz,CAP601,Capstone Project,
DS047,2025-01-10 20:45:19.934627,Login,,,39.0
DS047,2024-10-24 20:45:19.934627,Watch Video,SYSC101,System Commands,
DS047,2025-01-16 20:45:19.934627,Forum Post,,,
DS048,2025-01-05 20:45:19.934627,Update Profile,,,
DS048,2024-12-08 20:45:19.934627,Logout,,,
DS048,2024-12-09 20:45:19.934627,Forum Post,MLF301,Machine Learning Foundations,
DS048,2025-02-02 20:45:19.934627,Watch Video,STAT101,Statistics 1,
DS048,2024-12-21 20:45:19.934627,Forum Reply,,,
DS048,2025-03-13 20:45:19.934627,Chat with Tutor,,,
DS048,2024-12-29 20:45:19.934627,View Course,MATH101,Mathematics 1,
DS048,2024-12-10 20:45:19.934627,Chat with Tutor,DL501,Deep Learning,
DS048,2025-01-08 20:45:19.934627,Chat with Tutor,TSA601,Time Series Analysis,
DS048,2024-10-11 20:45:19.934627,View Course,SYSC101,System Commands,
DS048,2025-02-11 20:45:19.934627,Use Chatbot,DSA301,Data Structures & Algorithms,
DS048,2025-02-06 20:45:19.934627,Watch Video,RL601,Reinforcement Learning,
DS048,2024-12-12 20:45:19.934627,Update Profile,,,
DS048,2025-01-20 20:45:19.934627,Take Quiz,,,
DS048,2025-01-09 20:45:19.934627,Login,BDS401,Big Data Systems,97.0
DS048,2024-11-18 20:45:19.934627,Submit Assignment,MATH201,Mathematics 2,
DS048,2024-11-03 20:45:19.934627,Use Chatbot,,,
DS048,2025-01-22 20:45:19.934627,Take Quiz,,,
DS048,2025-01-08 20:45:19.934627,Download Resource,DBMS201,DBMS,
DS048,2025-02-22 20:45:19.934627,Forum Post,NLP501,Natural Language Processing,
DS048,2025-01-27 20:45:19.934627,Update Profile,DBMS201,DBMS,
DS048,2024-12-13 20:45:19.934627,Chat with Tutor,,,
DS048,2024-11-27 20:45:19.934627,Download Resource,STAT201,Statistics 2,
DS048,2024-11-24 20:45:19.934627,Chat with Tutor,,,
DS048,2024-11-30 20:45:19.934627,View Course,DBS301,Database Systems,
DS049,2025-01-24 20:45:19.934627,Download Resource,,,
DS049,2024-12-27 20:45:19.934627,Logout,,,
DS049,2025-02-23 20:45:19.934627,Logout,TSA601,Time Series Analysis,
DS049,2025-01-15 20:45:19.934627,Download Resource,MLP501,Machine Learning Practice,
DS049,2025-03-22 20:45:19.934627,Logout,,,
DS049,2024-10-15 20:45:19.934627,Chat with Tutor,MLT401,Machine Learning Techniques,
DS049,2024-11-03 20:45:19.934627,Submit Assignment,MLP501,Machine Learning Practice,
DS049,2025-02-09 20:45:19.934627,View Course,DBMS201,DBMS,
DS049,2025-02-10 20:45:19.934627,Chat with Tutor,STAT201,Statistics 2,
DS049,2025-01-18 20:45:19.934627,Use Chatbot,DVIS401,Data Visualization,
DS049,2024-12-11 20:45:19.934627,Forum Post,DL501,Deep Learning,
DS049,2025-03-08 20:45:19.934627,Logout,MLP501,Machine Learning Practice,
DS049,2024-12-16 20:45:19.934627,Download Resource,STAT101,Statistics 1,
DS049,2025-01-30 20:45:19.934627,Use Chatbot,DSA301,Data Structures & Algorithms,
DS049,2025-02-14 20:45:19.934627,Watch Video,,,
DS049,2025-01-22 20:45:19.934627,View Course,DBS301,Database Systems,
DS049,2025-02-17 20:45:19.934627,View Course,,,
DS049,2024-10-03 20:45:19.934627,Download Resource,CSYS401,Computer Systems,
DS049,2024-10-12 20:45:19.934627,View Course,CSYS401,Computer Systems,
DS049,2024-11-03 20:45:19.934627,View Course,PDSA301,"Programming, Data Structures & Algorithms",
DS049,2024-11-05 20:45:19.934627,Forum Reply,DVIS401,Data Visualization,
DS049,2025-01-13 20:45:19.934627,Forum Reply,,,
DS049,2025-03-16 20:45:19.934627,Update Profile,,,
DS049,2024-10-07 20:45:19.934627,Forum Post,PROG101,Programming Basics,
DS049,2024-12-24 20:45:19.934627,Download Resource,SYSC101,System Commands,
DS050,2024-11-26 20:45:19.934627,Forum Reply,JAVA201,Java Programming,
DS050,2025-01-17 20:45:19.934627,Logout,SYSC101,System Commands,
DS050,2025-01-08 20:45:19.934627,Watch Video,JAVA201,Java Programming,
DS050,2025-03-25 20:45:19.934627,View Course,,,
DS050,2025-01-06 20:45:19.934627,Logout,,,
DS050,2025-01-08 20:45:19.934627,Logout,STAT101,Statistics 1,
DS050,2024-10-24 20:45:19.934627,Chat with Tutor,,,
DS050,2024-11-17 20:45:19.934627,Download Resource,TSA601,Time Series Analysis,
DS050,2024-12-05 20:45:19.934627,Logout,DBS301,Database Systems,
DS050,2025-01-31 20:45:19.934627,Chat with Tutor,CAP601,Capstone Project,
DS050,2024-10-12 20:45:19.934627,Take Quiz,CSYS401,Computer Systems,
DS050,2025-01-11 20:45:19.934627,Submit Assignment,CSYS401,Computer Systems,
DS050,2025-02-16 20:45:19.934627,Submit Assignment,MLP501,Machine Learning Practice,
DS050,2024-10-28 20:45:19.934627,Take Quiz,CV501,Computer Vision,
DS050,2025-02-23 20:45:19.934627,Chat with Tutor,PDSA301,"Programming, Data Structures & Algorithms",
DS050,2025-01-08 20:45:19.934627,Chat with Tutor,CSYS401,Computer Systems,
DS050,2025-03-15 20:45:19.934627,Logout,,,
DS050,2024-12-19 20:45:19.934627,Download Resource,MLF301,Machine Learning Foundations,
DS050,2024-10-27 20:45:19.934627,View Course,,,
DS050,2024-12-02 20:45:19.934627,Login,,,143.0
DS050,2024-10-18 20:45:19.934627,Forum Post,,,
DS050,2024-10-09 20:45:19.934627,Forum Reply,PROG101,Programming Basics,
DS050,2025-02-25 20:45:19.934627,Forum Reply,MLT401,Machine Learning Techniques,
DS050,2024-11-09 20:45:19.934627,Update Profile,MLT401,Machine Learning Techniques,
DS050,2024-11-14 20:45:19.934627,Update Profile,DBMS201,DBMS,
DS050,2024-11-01 20:45:19.934627,Update Profile,,,
DS050,2024-12-17 20:45:19.934627,View Course,MATH101,Mathematics 1,
DS050,2024-11-29 20:45:19.934627,Forum Reply,MLP501,Machine Learning Practice,
DS050,2025-01-01 20:45:19.934627,Forum Reply,DBS301,Database Systems,
DS050,2025-01-19 20:45:19.934627,Chat with Tutor,,,
DS050,2024-10-24 20:45:19.934627,Chat with Tutor,CSYS401,Computer Systems,
DS050,2025-01-22 20:45:19.934627,Submit Assignment,MATH201,Mathematics 2,
DS050,2025-03-19 20:45:19.934627,Chat with Tutor,MLT401,Machine Learning Techniques,
DS050,2024-11-13 20:45:19.934627,Chat with Tutor,MLT401,Machine Learning Techniques,
DS050,2025-03-08 20:45:19.934627,View Course,,,
DS050,2025-02-21 20:45:19.934627,Update Profile,DL501,Deep Learning,
DS050,2025-03-09 20:45:19.934627,Chat with Tutor,JAVA201,Java Programming,
DS050,2025-03-22 20:45:19.934627,View Course,PDSA301,"Programming, Data Structures & Algorithms",
DS050,2024-12-30 20:45:19.934627,Update Profile,RL601,Reinforcement Learning,
DS050,2024-10-12 20:45:19.934627,Submit Assignment,PDSA301,"Programming, Data Structures & Algorithms",
DS050,2025-03-08 20:45:19.934627,Use Chatbot,,,
DS050,2025-01-28 20:45:19.934627,Logout,,,
DS050,2025-02-04 20:45:19.934627,Forum Post,,,
DS050,2025-03-19 20:45:19.934627,Chat with Tutor,MLF301,Machine Learning Foundations,
DS050,2024-11-19 20:45:19.934627,Chat with Tutor,,,
DS050,2025-01-09 20:45:19.934627,Logout,,,
DS050,2025-01-27 20:45:19.934627,Use Chatbot,,,
DS050,2024-12-31 20:45:19.934627,View Course,,,
DS050,2024-12-01 20:45:19.934627,Forum Post,MATH201,Mathematics 2,
DS050,2025-03-13 20:45:19.934627,View Course,JAVA201,Java Programming,
DS050,2025-03-19 20:45:19.934627,Download Resource,,,
DS050,2024-11-28 20:45:19.934627,Take Quiz,BA601,Business Analytics,
DS050,2024-10-27 20:45:19.934627,View Course,MLP501,Machine Learning Practice,
DS050,2025-03-08 20:45:19.934627,View Course,,,
DS050,2024-11-20 20:45:19.934627,View Course,CSYS401,Computer Systems,
DS050,2024-11-25 20:45:19.934627,View Course,MLF301,Machine Learning Foundations,
DS050,2025-01-15 20:45:19.934627,Use Chatbot,SYSC101,System Commands,
DS050,2025-01-06 20:45:19.934627,Forum Reply,,,
DS050,2024-10-12 20:45:19.934627,Use Chatbot,RL601,Reinforcement Learning,
DS050,2024-10-22 20:45:19.934627,Forum Post,,,
DS050,2025-03-14 20:45:19.934627,Forum Reply,,,
DS050,2024-12-13 20:45:19.934627,Submit Assignment,,,
DS050,2025-02-25 20:45:19.934627,Submit Assignment,BA601,Business Analytics,
DS050,2024-11-04 20:45:19.934627,Chat with Tutor,STAT201,Statistics 2,
DS050,2024-10-04 20:45:19.934627,View Course,STAT101,Statistics 1,
DS050,2025-01-23 20:45:19.934627,Submit Assignment,DL501,Deep Learning,
DS050,2024-11-11 20:45:19.934627,Take Quiz,,,
DS050,2025-01-08 20:45:19.934627,Submit Assignment,MLP501,Machine Learning Practice,
DS050,2024-12-03 20:45:19.934627,Take Quiz,DBS301,Database Systems,
DS050,2025-01-02 20:45:19.934627,View Course,,,
DS050,2025-03-26 20:45:19.934627,Take Quiz,MLF301,Machine Learning Foundations,
DS050,2025-02-25 20:45:19.934627,Logout,TSA601,Time Series Analysis,
DS050,2024-10-13 20:45:19.934627,View Course,,,
DS050,2024-10-28 20:45:19.934627,Take Quiz,,,
DS050,2024-12-21 20:45:19.934627,Forum Post,DL501,Deep Learning,
DS050,2025-03-10 20:45:19.934627,Chat with Tutor,NLP501,Natural Language Processing,
DS050,2024-12-05 20:45:19.934627,Use Chatbot,BA601,Business Analytics,
DS051,2024-12-09 20:45:19.934627,Forum Post,,,
DS051,2025-03-26 20:45:19.934627,Chat with Tutor,SYSC101,System Commands,
DS051,2025-03-08 20:45:19.934627,Download Resource,PROG101,Programming Basics,
DS051,2025-02-10 20:45:19.934627,Forum Post,,,
DS051,2024-10-06 20:45:19.934627,Update Profile,SYSC101,System Commands,
DS051,2024-10-07 20:45:19.934627,View Course,DL501,Deep Learning,
DS051,2025-02-23 20:45:19.934627,Forum Reply,BA601,Business Analytics,
DS051,2024-10-04 20:45:19.934627,Forum Reply,RL601,Reinforcement Learning,
DS051,2024-09-29 20:45:19.934627,Take Quiz,DBS301,Database Systems,
DS051,2025-02-22 20:45:19.934627,Forum Reply,STAT201,Statistics 2,
DS051,2025-02-06 20:45:19.934627,Watch Video,,,
DS051,2024-10-07 20:45:19.934627,Forum Reply,,,
DS051,2024-12-20 20:45:19.934627,Logout,MLP501,Machine Learning Practice,
DS051,2025-02-10 20:45:19.934627,Update Profile,DBMS201,DBMS,
DS051,2025-03-14 20:45:19.934627,Forum Post,,,
DS051,2025-01-20 20:45:19.934627,View Course,DBMS201,DBMS,
DS051,2024-12-22 20:45:19.934627,View Course,,,
DS051,2024-10-04 20:45:19.934627,Login,,,49.0
DS051,2024-11-19 20:45:19.934627,Login,,,44.0
DS051,2024-09-28 20:45:19.934627,Update Profile,CV501,Computer Vision,
DS051,2025-02-22 20:45:19.934627,Download Resource,,,
DS051,2024-12-17 20:45:19.934627,Logout,MLP501,Machine Learning Practice,
DS051,2024-11-25 20:45:19.934627,Chat with Tutor,MLP501,Machine Learning Practice,
DS051,2025-03-26 20:45:19.934627,Use Chatbot,BA601,Business Analytics,
DS051,2025-02-13 20:45:19.934627,Forum Post,PDSA301,"Programming, Data Structures & Algorithms",
DS051,2025-03-05 20:45:19.934627,Logout,CV501,Computer Vision,
DS051,2025-02-25 20:45:19.934627,Take Quiz,,,
DS051,2024-12-24 20:45:19.934627,Update Profile,SYSC101,System Commands,
DS051,2024-10-22 20:45:19.934627,Forum Reply,CSYS401,Computer Systems,
DS051,2024-12-08 20:45:19.934627,Chat with Tutor,PROG101,Programming Basics,
DS051,2024-10-09 20:45:19.934627,Use Chatbot,CAP601,Capstone Project,
DS051,2024-10-30 20:45:19.934627,View Course,DL501,Deep Learning,
DS051,2025-02-15 20:45:19.934627,Chat with Tutor,BDS401,Big Data Systems,
DS051,2024-10-25 20:45:19.934627,Update Profile,CV501,Computer Vision,
DS051,2024-10-27 20:45:19.934627,Logout,,,
DS051,2025-01-30 20:45:19.934627,Use Chatbot,DSA301,Data Structures & Algorithms,
DS051,2024-10-07 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS051,2024-11-19 20:45:19.934627,Chat with Tutor,CV501,Computer Vision,
DS051,2025-02-14 20:45:19.934627,Chat with Tutor,MATH101,Mathematics 1,
DS051,2025-01-23 20:45:19.934627,Use Chatbot,BA601,Business Analytics,
DS051,2024-10-10 20:45:19.934627,View Course,DL501,Deep Learning,
DS051,2024-11-15 20:45:19.934627,Login,,,88.0
DS051,2024-10-08 20:45:19.934627,Use Chatbot,MATH201,Mathematics 2,
DS051,2024-10-30 20:45:19.934627,Forum Reply,MATH101,Mathematics 1,
DS051,2025-02-17 20:45:19.934627,Take Quiz,BDS401,Big Data Systems,
DS051,2025-03-27 20:45:19.934627,Forum Post,,,
DS051,2025-03-26 20:45:19.934627,Chat with Tutor,,,
DS051,2025-02-07 20:45:19.934627,Update Profile,CV501,Computer Vision,
DS051,2024-11-26 20:45:19.934627,Chat with Tutor,SYSC101,System Commands,
DS051,2025-03-11 20:45:19.934627,Logout,CSYS401,Computer Systems,
DS051,2025-01-12 20:45:19.934627,Forum Post,,,
DS051,2024-11-19 20:45:19.934627,Chat with Tutor,DL501,Deep Learning,
DS051,2024-09-30 20:45:19.934627,Forum Reply,TSA601,Time Series Analysis,
DS051,2024-12-25 20:45:19.934627,Logout,NLP501,Natural Language Processing,
DS051,2025-01-11 20:45:19.934627,Update Profile,DBMS201,DBMS,
DS051,2025-01-12 20:45:19.934627,Use Chatbot,CSYS401,Computer Systems,
DS051,2025-03-22 20:45:19.934627,View Course,DSA301,Data Structures & Algorithms,
DS051,2025-02-17 20:45:19.934627,Forum Reply,CV501,Computer Vision,
DS051,2024-11-30 20:45:19.934627,View Course,CAP601,Capstone Project,
DS051,2025-01-13 20:45:19.934627,Submit Assignment,JAVA201,Java Programming,
DS051,2025-01-06 20:45:19.934627,Forum Post,,,
DS051,2024-10-03 20:45:19.934627,Login,PROG101,Programming Basics,75.0
DS051,2024-10-26 20:45:19.934627,Forum Post,BDS401,Big Data Systems,
DS051,2024-11-15 20:45:19.934627,View Course,BA601,Business Analytics,
DS051,2025-02-25 20:45:19.934627,Submit Assignment,DL501,Deep Learning,
DS051,2024-10-22 20:45:19.934627,Login,DBS301,Database Systems,33.0
